Surface,Court,ranking_diff,AvgW,AvgL,win
Hard,Outdoor,-30,1.15,5.15,1
Hard,Outdoor,-128,1.06,8.6,0
Hard,Outdoor,-1,1.87,1.89,0
Hard,Outdoor,-148,1.02,15.6,1
Hard,Outdoor,-44,1.14,5.61,0
Hard,Outdoor,-18,1.38,2.98,1
Hard,Outdoor,-118,1.24,3.94,0
Hard,Outdoor,34,3.01,1.38,0
Hard,Outdoor,-7,4.19,1.22,0
Hard,Outdoor,3,3.42,1.31,0
Hard,Outdoor,-120,1.12,6.26,1
Hard,Outdoor,-12,2.68,1.46,0
Hard,Outdoor,-25,1.55,2.42,1
Hard,Outdoor,39,2.11,1.7,1
Hard,Outdoor,17,2.73,1.44,0
Hard,Outdoor,-16,2.1,1.71,0
Hard,Outdoor,-55,1.36,3.06,1
Hard,Outdoor,-74,1.38,2.98,1
Hard,Outdoor,-88,1.59,2.31,1
Hard,Outdoor,6,1.56,2.39,1
Hard,Outdoor,62,4.05,1.23,1
Hard,Outdoor,-16,1.37,3.01,1
Hard,Outdoor,-41,1.39,2.93,1
Hard,Outdoor,24,3.18,1.33,1
Hard,Outdoor,103,9.67,1.05,0
Hard,Outdoor,54,2.66,1.46,0
Hard,Outdoor,-293,1.59,2.25,0
Hard,Outdoor,66,7.87,1.07,1
Hard,Outdoor,64,2.68,1.45,1
Hard,Outdoor,-31,1.62,2.26,0
Hard,Outdoor,-4,2.09,1.72,0
Hard,Outdoor,60,1.93,1.84,0
Hard,Outdoor,-302,1.53,2.44,1
Hard,Outdoor,50,1.96,1.8,1
Hard,Outdoor,134,11.51,1.03,0
Hard,Outdoor,19,1.75,2.04,1
Hard,Outdoor,-6,1.93,1.84,0
Hard,Outdoor,-21,1.6,2.32,0
Hard,Outdoor,105,11.16,1.04,0
Hard,Outdoor,-7,2.01,1.78,1
Hard,Outdoor,27,2.52,1.51,1
Hard,Outdoor,-90,1.06,9.35,1
Hard,Outdoor,-92,1.09,7.26,1
Hard,Outdoor,-720,1.09,7.09,1
Hard,Outdoor,25,2.37,1.57,0
Hard,Outdoor,-19,2.01,1.77,1
Hard,Outdoor,17,2.65,1.46,0
Hard,Outdoor,-20,1.8,1.98,1
Hard,Outdoor,35,1.78,1.99,1
Hard,Outdoor,-62,1.53,2.46,1
Hard,Outdoor,64,2.14,1.68,1
Hard,Outdoor,28,1.69,2.13,0
Hard,Outdoor,12,1.95,1.82,0
Hard,Outdoor,-286,1.15,5.12,0
Hard,Outdoor,-46,1.53,2.45,1
Hard,Outdoor,6,3.05,1.36,1
Hard,Outdoor,17,1.84,1.92,0
Hard,Outdoor,28,1.85,1.91,0
Hard,Outdoor,-7,4.6,1.19,0
Hard,Outdoor,-23,1.46,2.64,1
Hard,Outdoor,-6,2.1,1.71,1
Hard,Outdoor,-3,2.56,1.49,0
Hard,Outdoor,-100,1.22,4.11,1
Hard,Outdoor,-100,1.48,2.59,1
Hard,Outdoor,-47,2.16,1.68,0
Hard,Outdoor,304,6.26,1.11,0
Hard,Outdoor,15,1.63,2.23,1
Hard,Outdoor,66,2.34,1.58,0
Hard,Outdoor,3,2.42,1.55,0
Hard,Outdoor,12,1.71,2.09,1
Hard,Outdoor,-1,1.51,2.56,0
Hard,Outdoor,-10,2.01,1.78,0
Hard,Outdoor,12,2.28,1.62,0
Hard,Outdoor,5,1.52,2.5,0
Hard,Outdoor,-28,1.73,2.08,0
Hard,Outdoor,-16,1.63,2.24,0
Hard,Outdoor,437,14.04,1.02,0
Hard,Outdoor,20,2.41,1.55,0
Hard,Outdoor,-4,2.37,1.56,0
Hard,Outdoor,-11,1.91,1.86,1
Hard,Outdoor,13,2.8,1.42,0
Hard,Outdoor,34,4.02,1.23,0
Hard,Outdoor,-61,1.24,3.99,1
Hard,Outdoor,7,2.33,1.58,1
Hard,Outdoor,-41,1.64,2.21,1
Hard,Outdoor,-12,1.6,2.31,0
Hard,Outdoor,-17,1.99,1.82,0
Hard,Outdoor,-55,1.29,3.58,1
Hard,Outdoor,16,2.92,1.39,1
Hard,Outdoor,-2,2.23,1.64,1
Hard,Outdoor,65,2.2,1.65,1
Hard,Outdoor,-7,1.77,2.03,1
Hard,Outdoor,-47,1.4,2.89,1
Hard,Outdoor,-17,1.53,2.47,1
Hard,Outdoor,-61,1.38,2.96,1
Hard,Outdoor,-32,1.66,2.2,1
Hard,Outdoor,-6,2.2,1.66,0
Hard,Outdoor,9,1.97,1.81,0
Hard,Outdoor,-67,1.5,2.55,0
Hard,Outdoor,9,2.09,1.72,0
Hard,Outdoor,-80,1.44,2.73,0
Hard,Outdoor,23,2.7,1.45,1
Hard,Outdoor,-69,1.61,2.3,1
Hard,Outdoor,39,2.5,1.52,1
Hard,Outdoor,-14,1.28,3.6,1
Hard,Outdoor,-151,1.15,5.33,1
Hard,Outdoor,138,3.92,1.24,0
Hard,Outdoor,-18,1.3,3.51,1
Hard,Outdoor,-7,3.32,1.32,0
Hard,Outdoor,-34,1.66,2.19,0
Hard,Outdoor,32,1.99,1.8,1
Hard,Outdoor,-35,1.13,6.04,1
Hard,Outdoor,-9,1.76,2.04,0
Hard,Outdoor,76,6.47,1.11,1
Hard,Outdoor,-75,1.13,5.71,0
Hard,Outdoor,8,1.46,2.67,0
Hard,Outdoor,-40,1.75,2.05,0
Hard,Outdoor,-53,1.54,2.44,1
Hard,Outdoor,58,7.65,1.08,1
Hard,Outdoor,-61,1.02,14.44,1
Hard,Outdoor,85,3.28,1.33,1
Hard,Outdoor,111,2.29,1.61,0
Hard,Outdoor,-75,1.31,3.39,1
Hard,Outdoor,69,4.93,1.17,0
Hard,Outdoor,27,2.25,1.63,0
Hard,Outdoor,-14,1.76,2.04,0
Hard,Outdoor,25,1.55,2.41,1
Hard,Outdoor,6,5.24,1.15,0
Hard,Outdoor,41,3.66,1.27,0
Hard,Outdoor,21,2.02,1.77,0
Hard,Outdoor,19,1.77,2.02,0
Hard,Outdoor,-51,1.05,10.03,1
Hard,Outdoor,82,5.61,1.14,0
Hard,Outdoor,84,3.49,1.3,1
Hard,Outdoor,87,3.72,1.27,1
Hard,Outdoor,280,5.56,1.14,0
Hard,Outdoor,-40,1.22,4.2,1
Hard,Outdoor,-82,1.09,7.04,1
Hard,Outdoor,755,19.62,1.01,0
Hard,Outdoor,305,2.48,1.53,1
Hard,Outdoor,12,2.15,1.68,1
Hard,Outdoor,-2,1.4,2.92,0
Hard,Outdoor,84,2.55,1.5,0
Hard,Outdoor,-37,1.41,2.84,0
Hard,Outdoor,50,3.95,1.24,0
Hard,Outdoor,2,1.63,2.24,1
Hard,Outdoor,-8,1.96,1.82,1
Hard,Outdoor,-633,1.1,6.52,1
Hard,Outdoor,284,11.95,1.04,0
Hard,Outdoor,-14,1.45,2.7,0
Hard,Outdoor,16,1.65,2.21,1
Hard,Outdoor,9,2.08,1.73,0
Hard,Outdoor,-23,3.15,1.34,0
Hard,Outdoor,-436,1.02,14.01,1
Hard,Outdoor,-100,1.22,4.18,1
Hard,Outdoor,-51,1.23,4.09,1
Hard,Outdoor,-58,1.03,12.68,1
Hard,Outdoor,-21,1.5,2.55,0
Hard,Outdoor,294,3.4,1.3,0
Hard,Outdoor,-60,1.68,2.15,1
Hard,Outdoor,-53,2.26,1.62,1
Hard,Outdoor,3,1.94,1.83,1
Hard,Outdoor,-51,1.14,5.54,1
Hard,Outdoor,19,2.27,1.62,1
Hard,Outdoor,7,2.12,1.7,1
Hard,Outdoor,131,8.69,1.07,1
Hard,Outdoor,-27,1.03,11.89,1
Hard,Outdoor,-72,1.16,5.13,0
Hard,Outdoor,100,11.48,1.04,0
Hard,Outdoor,-28,1.67,2.18,0
Hard,Outdoor,20,1.65,2.2,0
Hard,Outdoor,-18,1.4,2.91,1
Hard,Outdoor,89,14.58,1.02,0
Hard,Outdoor,59,4.02,1.23,0
Hard,Outdoor,-47,1.27,3.69,1
Hard,Outdoor,-159,1.09,7.08,1
Hard,Outdoor,36,2.14,1.69,0
Hard,Outdoor,86,4.09,1.23,0
Hard,Outdoor,69,2.81,1.42,1
Hard,Outdoor,76,2.64,1.47,0
Hard,Outdoor,-33,1.25,3.88,1
Hard,Outdoor,62,3.36,1.31,0
Hard,Outdoor,32,3.5,1.29,1
Hard,Outdoor,-90,1.32,3.3,1
Hard,Outdoor,-35,1.33,3.26,1
Hard,Outdoor,106,2.99,1.38,1
Hard,Outdoor,-36,1.28,3.57,1
Hard,Outdoor,301,4.33,1.21,0
Hard,Outdoor,-77,1.09,7.17,1
Hard,Outdoor,-1,2.01,1.78,1
Hard,Outdoor,38,14.67,1.02,0
Hard,Outdoor,34,2.28,1.62,1
Hard,Outdoor,-75,1.16,5.16,0
Hard,Outdoor,53,3.06,1.37,0
Hard,Outdoor,100,3.12,1.35,1
Hard,Outdoor,55,8.52,1.07,0
Hard,Outdoor,49,6.11,1.12,0
Hard,Outdoor,41,2.59,1.49,1
Hard,Outdoor,-33,1.36,3.08,1
Hard,Outdoor,79,4,1.24,0
Hard,Outdoor,-98,1.02,15.29,1
Hard,Outdoor,-67,1.29,3.51,0
Hard,Outdoor,48,5.21,1.15,0
Hard,Outdoor,18,2.37,1.58,0
Hard,Outdoor,-9,1.96,1.82,0
Hard,Outdoor,68,9.39,1.06,0
Hard,Outdoor,98,3.05,1.37,0
Hard,Outdoor,-19,1.51,2.53,1
Hard,Outdoor,-12,2.04,1.77,0
Hard,Outdoor,-45,1.16,5.13,0
Hard,Outdoor,-42,1.58,2.39,1
Hard,Outdoor,-111,1.03,11.76,1
Hard,Outdoor,43,8.08,1.07,0
Hard,Outdoor,6,2.32,1.59,0
Hard,Outdoor,82,2.21,1.65,1
Hard,Outdoor,8,3.12,1.36,0
Hard,Outdoor,-57,1.04,11.56,1
Hard,Outdoor,78,9.36,1.06,0
Hard,Outdoor,28,2.01,1.79,0
Hard,Outdoor,-49,1.08,7.71,1
Hard,Outdoor,32,9.44,1.06,0
Hard,Outdoor,-23,1.6,2.33,0
Hard,Outdoor,-116,1.42,2.87,0
Hard,Outdoor,7,3.79,1.27,0
Hard,Outdoor,-4,1.22,4.31,1
Hard,Outdoor,10,1.19,4.72,0
Hard,Outdoor,86,2.81,1.44,0
Hard,Outdoor,3,5.37,1.16,0
Hard,Outdoor,41,3.29,1.34,0
Hard,Outdoor,5,6.41,1.12,1
Hard,Indoor,-30,1.72,2.09,1
Hard,Indoor,49,1.53,2.48,0
Hard,Indoor,136,3.55,1.29,1
Hard,Indoor,228,5.12,1.16,0
Hard,Indoor,-58,1.68,2.15,1
Hard,Indoor,85,4.08,1.23,0
Hard,Indoor,43,5.88,1.13,0
Hard,Indoor,57,3.2,1.34,1
Hard,Indoor,-32,1.39,2.92,1
Hard,Indoor,2,2.37,1.57,0
Hard,Indoor,32,4.21,1.22,0
Hard,Indoor,6,2.23,1.64,0
Hard,Indoor,23,2.25,1.63,0
Hard,Indoor,39,2.5,1.52,0
Hard,Indoor,-55,2.04,1.76,0
Hard,Indoor,-14,1.71,2.1,0
Hard,Indoor,24,2.69,1.45,0
Hard,Indoor,28,4.27,1.22,0
Hard,Indoor,-48,1.52,2.5,0
Hard,Indoor,50,3.25,1.33,0
Hard,Indoor,35,2.45,1.54,0
Hard,Indoor,-157,1.22,4.14,1
Hard,Indoor,-3,2.45,1.54,1
Hard,Indoor,-15,1.49,2.61,1
Hard,Indoor,4,1.48,2.61,0
Hard,Indoor,-52,1.29,3.54,1
Hard,Indoor,-5,1.43,2.81,0
Hard,Outdoor,37,2.84,1.4,0
Hard,Outdoor,-214,1.09,7.26,1
Hard,Outdoor,3,1.91,1.85,0
Hard,Outdoor,-41,1.61,2.27,1
Hard,Outdoor,-62,1.74,2.08,1
Hard,Outdoor,-61,1.15,5.3,0
Hard,Outdoor,-16,1.28,3.58,0
Hard,Outdoor,123,4.29,1.21,0
Hard,Outdoor,-148,1.25,3.87,1
Hard,Outdoor,38,2.28,1.61,0
Hard,Outdoor,-115,1.32,3.29,1
Hard,Outdoor,-281,1.23,4.08,1
Hard,Outdoor,5,1.71,2.1,0
Hard,Outdoor,207,6.52,1.1,0
Hard,Outdoor,40,1.94,1.82,0
Hard,Outdoor,-517,1.01,16.65,1
Hard,Outdoor,-27,1.75,2.05,0
Hard,Outdoor,120,5.03,1.16,0
Hard,Outdoor,-107,1.22,4.09,1
Hard,Outdoor,-5,1.54,2.43,1
Hard,Outdoor,47,2.2,1.65,1
Hard,Outdoor,-36,1.5,2.55,1
Hard,Outdoor,-101,1.16,4.93,1
Hard,Outdoor,-92,1.39,2.9,1
Hard,Outdoor,28,2.19,1.66,0
Hard,Outdoor,-14,1.78,2.02,1
Hard,Outdoor,53,1.99,1.8,0
Hard,Outdoor,-91,1.22,4.19,1
Hard,Outdoor,20,2.11,1.72,0
Hard,Outdoor,52,4.43,1.2,0
Hard,Outdoor,49,3.58,1.28,0
Hard,Indoor,-29,1.29,3.48,0
Hard,Indoor,-12,2.18,1.67,1
Hard,Indoor,4,2.11,1.71,0
Hard,Indoor,-9,2.85,1.41,0
Hard,Indoor,-36,1.47,2.64,0
Hard,Indoor,-32,1.22,4.17,0
Hard,Indoor,112,3.36,1.31,0
Hard,Indoor,46,1.87,1.91,0
Hard,Indoor,18,2.39,1.56,0
Hard,Indoor,50,2.28,1.61,0
Hard,Indoor,11,2.54,1.51,1
Hard,Indoor,-69,1.43,2.76,0
Hard,Indoor,-7,1.96,1.82,1
Hard,Indoor,27,1.75,2.05,1
Hard,Indoor,-60,2.1,1.72,1
Hard,Indoor,14,2.1,1.72,1
Hard,Indoor,-8,1.6,2.32,0
Hard,Indoor,-16,1.38,2.98,0
Hard,Indoor,-52,1.38,2.98,0
Hard,Indoor,-16,1.79,2,0
Hard,Indoor,-10,1.96,1.83,0
Hard,Indoor,38,2.28,1.62,0
Hard,Indoor,25,2.68,1.46,0
Hard,Indoor,-30,1.31,3.4,0
Hard,Indoor,-1,1.51,2.55,0
Hard,Indoor,9,2.15,1.7,1
Hard,Indoor,-25,1.9,1.89,1
Clay,Outdoor,86,2.82,1.42,0
Clay,Outdoor,-12,2.23,1.64,0
Clay,Outdoor,-136,1.16,4.99,1
Clay,Outdoor,-29,1.74,2.07,0
Clay,Outdoor,106,3.44,1.3,0
Clay,Outdoor,-29,1.72,2.1,1
Clay,Outdoor,-36,1.37,3.01,1
Clay,Outdoor,42,1.68,2.15,1
Clay,Outdoor,123,4.78,1.18,1
Clay,Outdoor,-54,2.58,1.49,0
Clay,Outdoor,-160,2.1,1.71,0
Clay,Outdoor,-47,1.56,2.39,0
Clay,Outdoor,-47,1.36,3.06,1
Clay,Outdoor,56,2.69,1.45,0
Clay,Outdoor,-119,1.21,4.25,0
Clay,Outdoor,-52,1.59,2.33,0
Clay,Outdoor,-51,2.08,1.73,0
Clay,Outdoor,-116,1.53,2.46,0
Clay,Outdoor,71,1.79,2,0
Clay,Outdoor,3,2.17,1.67,1
Clay,Outdoor,71,3.2,1.34,0
Clay,Outdoor,237,3.57,1.29,1
Clay,Outdoor,121,2.45,1.54,0
Clay,Outdoor,-17,2.02,1.77,1
Clay,Outdoor,55,2.74,1.44,0
Clay,Outdoor,73,2.35,1.58,1
Clay,Outdoor,-154,1.81,1.97,1
Clay,Outdoor,-149,1.63,2.24,0
Clay,Outdoor,-30,1.88,1.9,1
Clay,Outdoor,-68,2.36,1.58,1
Clay,Outdoor,1,1.81,1.97,1
Clay,Outdoor,-28,1.47,2.63,0
Clay,Outdoor,8,2.93,1.39,1
Clay,Outdoor,-84,1.32,3.29,1
Clay,Outdoor,65,3.76,1.26,0
Clay,Outdoor,73,2.73,1.44,0
Clay,Outdoor,-194,1.13,5.68,1
Clay,Outdoor,-39,1.15,5.32,1
Clay,Outdoor,44,2.2,1.65,0
Clay,Outdoor,9,2.07,1.74,0
Clay,Outdoor,170,6.31,1.11,0
Clay,Outdoor,-13,1.63,2.25,0
Clay,Outdoor,-68,1.05,9.66,1
Clay,Outdoor,-19,2.51,1.51,1
Clay,Outdoor,-99,1.23,4.04,1
Clay,Outdoor,53,2.94,1.39,0
Clay,Outdoor,-10,1.4,2.9,1
Clay,Outdoor,42,1.41,2.85,1
Clay,Outdoor,122,3.92,1.24,0
Clay,Outdoor,-49,1.61,2.29,1
Clay,Outdoor,-52,1.31,3.32,0
Clay,Outdoor,65,3.7,1.27,0
Clay,Outdoor,-18,2.18,1.67,0
Clay,Outdoor,42,2.65,1.47,1
Clay,Outdoor,6,1.65,2.21,0
Clay,Outdoor,-7,3.1,1.36,0
Clay,Outdoor,-4,2.24,1.63,1
Clay,Outdoor,-27,1.44,2.73,0
Clay,Outdoor,-90,1.38,2.98,1
Clay,Outdoor,-2,2.93,1.4,0
Clay,Outdoor,-28,1.45,2.7,1
Clay,Outdoor,42,2.25,1.63,0
Hard,Outdoor,88,2.55,1.5,1
Hard,Outdoor,-274,1.07,8.43,1
Hard,Outdoor,24,2.06,1.74,1
Hard,Outdoor,22,2.79,1.43,1
Hard,Outdoor,4,2.25,1.63,1
Hard,Outdoor,-35,2.01,1.78,0
Hard,Outdoor,-34,1.37,3.07,1
Hard,Outdoor,-54,1.46,2.68,1
Hard,Outdoor,-26,1.73,2.08,0
Hard,Outdoor,-5,1.87,1.91,1
Hard,Outdoor,-44,1.34,3.2,0
Hard,Outdoor,-85,1.3,3.48,0
Hard,Outdoor,-16,1.75,2.05,1
Hard,Outdoor,-9,3.25,1.33,1
Hard,Outdoor,-24,1.39,2.97,1
Hard,Outdoor,-28,1.55,2.42,1
Hard,Outdoor,59,3.52,1.29,0
Hard,Outdoor,-6,1.93,1.85,0
Hard,Outdoor,86,2.36,1.58,0
Hard,Outdoor,6,1.88,1.89,0
Hard,Outdoor,65,1.97,1.81,0
Hard,Outdoor,-107,1.32,3.3,1
Hard,Outdoor,9,2.03,1.76,1
Hard,Outdoor,32,1.81,1.97,0
Hard,Outdoor,-72,1.16,5.04,1
Hard,Outdoor,-1,1.67,2.17,1
Hard,Outdoor,-14,1.6,2.31,1
Hard,Outdoor,37,2.64,1.47,0
Hard,Outdoor,-93,1.23,4.11,1
Hard,Outdoor,30,2.33,1.59,0
Hard,Outdoor,31,2.26,1.62,1
Hard,Outdoor,41,2.54,1.51,0
Hard,Outdoor,-67,1.41,2.85,0
Hard,Outdoor,71,5.34,1.15,1
Hard,Outdoor,-17,1.57,2.36,0
Hard,Outdoor,-36,1.32,3.34,0
Hard,Outdoor,114,4.83,1.18,1
Hard,Outdoor,150,3.36,1.32,1
Hard,Outdoor,55,6.7,1.1,0
Hard,Outdoor,-13,1.62,2.27,1
Hard,Outdoor,-4,1.75,2.05,1
Hard,Outdoor,12,2.3,1.61,1
Hard,Outdoor,-80,1.24,3.99,0
Hard,Outdoor,96,3.44,1.3,1
Hard,Outdoor,34,4.06,1.23,0
Hard,Outdoor,43,3.41,1.31,0
Hard,Outdoor,-16,1.7,2.13,1
Hard,Outdoor,-152,1.19,4.67,1
Hard,Outdoor,-15,1.8,1.99,0
Hard,Outdoor,-107,1.43,2.79,1
Hard,Outdoor,22,2.81,1.42,1
Hard,Outdoor,-7,1.32,3.37,1
Hard,Outdoor,-8,1.3,3.48,0
Hard,Outdoor,-61,1.41,2.89,0
Hard,Outdoor,-77,1.36,3.11,1
Hard,Outdoor,55,1.8,1.97,0
Hard,Outdoor,23,2.68,1.45,1
Hard,Outdoor,76,2.97,1.38,0
Hard,Outdoor,56,1.91,1.86,1
Hard,Outdoor,-62,1.79,1.98,0
Hard,Outdoor,-88,1.44,2.71,1
Hard,Outdoor,48,2.62,1.47,0
Hard,Outdoor,226,7.45,1.08,0
Hard,Outdoor,-30,1.51,2.51,0
Hard,Outdoor,46,2.32,1.58,1
Hard,Outdoor,113,4.7,1.18,1
Hard,Outdoor,-19,1.55,2.41,1
Hard,Outdoor,-53,1.72,2.08,0
Hard,Outdoor,152,6.65,1.1,0
Hard,Outdoor,49,2.21,1.64,1
Hard,Outdoor,143,5.86,1.13,1
Hard,Outdoor,-70,1.42,2.8,0
Hard,Outdoor,-22,1.42,2.79,1
Hard,Outdoor,30,3.02,1.37,0
Hard,Outdoor,160,3.86,1.25,0
Hard,Outdoor,80,3.52,1.29,0
Hard,Outdoor,-95,1.23,4.06,0
Hard,Outdoor,-25,1.79,1.98,1
Hard,Outdoor,114,5.31,1.15,0
Hard,Outdoor,91,3.59,1.28,1
Hard,Outdoor,-120,1.21,4.37,1
Hard,Outdoor,-76,1.27,3.68,1
Hard,Outdoor,-65,1.59,2.32,0
Hard,Outdoor,171,4.77,1.18,0
Hard,Outdoor,44,3.35,1.32,0
Hard,Outdoor,33,1.97,1.82,0
Hard,Outdoor,-30,2.31,1.59,0
Hard,Outdoor,19,3.68,1.26,0
Hard,Outdoor,-47,1.21,4.32,1
Hard,Outdoor,-33,1.53,2.45,1
Hard,Outdoor,-36,1.51,2.52,0
Hard,Outdoor,16,2.2,1.65,0
Hard,Outdoor,192,6.07,1.12,0
Hard,Outdoor,-54,2.3,1.59,0
Hard,Outdoor,172,9.3,1.06,0
Hard,Outdoor,-67,2.07,1.73,0
Hard,Outdoor,-24,1.57,2.36,1
Hard,Outdoor,92,4.7,1.18,1
Hard,Outdoor,34,3.63,1.27,1
Hard,Outdoor,-89,1.29,3.49,1
Hard,Outdoor,61,4.76,1.18,0
Hard,Outdoor,-71,1.3,3.38,1
Hard,Outdoor,3,1.84,1.94,1
Hard,Outdoor,-26,1.76,2.04,0
Hard,Outdoor,-21,1.44,2.71,1
Hard,Outdoor,-96,1.28,3.63,1
Hard,Outdoor,-53,1.42,2.79,0
Hard,Outdoor,-43,1.73,2.07,0
Hard,Outdoor,74,2.81,1.42,1
Hard,Outdoor,49,3.61,1.28,0
Hard,Outdoor,46,3.25,1.33,1
Hard,Outdoor,13,2.1,1.72,0
Hard,Outdoor,62,3.23,1.34,1
Hard,Outdoor,80,3.77,1.26,0
Hard,Outdoor,-18,2.07,1.74,1
Hard,Outdoor,-46,1.57,2.4,0
Hard,Outdoor,-11,2.4,1.56,0
Hard,Outdoor,-24,1.3,3.42,1
Hard,Outdoor,712,3.23,1.34,0
Hard,Outdoor,-3,1.85,1.92,0
Hard,Outdoor,24,1.52,2.49,1
Hard,Outdoor,39,1.22,4.17,1
Hard,Outdoor,14,1.49,2.56,0
Hard,Outdoor,44,1.6,2.31,1
Hard,Outdoor,-13,2.17,1.67,1
Hard,Outdoor,-31,1.8,1.98,1
Hard,Outdoor,177,2.01,1.77,0
Hard,Outdoor,65,3.57,1.29,0
Hard,Outdoor,56,3.01,1.37,0
Hard,Outdoor,-72,1.63,2.24,1
Hard,Outdoor,-2,3.38,1.31,0
Hard,Outdoor,60,2.04,1.75,0
Hard,Outdoor,-69,1.35,3.11,1
Hard,Outdoor,18,1.84,1.93,0
Hard,Outdoor,-172,1.55,2.42,1
Hard,Outdoor,35,2.62,1.48,0
Hard,Outdoor,-39,2.73,1.44,0
Hard,Outdoor,-11,2.55,1.5,0
Hard,Outdoor,21,2.54,1.5,1
Hard,Outdoor,-454,1.22,4.13,1
Hard,Outdoor,47,2.46,1.53,0
Hard,Outdoor,-33,2.44,1.53,0
Hard,Outdoor,-3,2.29,1.6,0
Hard,Outdoor,45,1.72,2.09,0
Hard,Outdoor,-133,1.25,3.81,1
Hard,Outdoor,-4,1.92,1.84,1
Hard,Outdoor,40,3.41,1.3,0
Hard,Outdoor,-83,1.19,4.5,1
Hard,Outdoor,-63,1.23,3.99,1
Hard,Outdoor,42,3.76,1.26,0
Hard,Outdoor,45,3.74,1.26,0
Hard,Outdoor,27,2.24,1.63,1
Hard,Outdoor,-21,2.04,1.75,0
Hard,Outdoor,-43,1.8,1.97,0
Hard,Outdoor,20,2.07,1.73,1
Hard,Outdoor,-54,1.46,2.68,1
Hard,Outdoor,19,1.84,1.93,0
Hard,Outdoor,-14,1.82,1.95,0
Hard,Outdoor,-35,1.7,2.11,0
Hard,Outdoor,-59,2.04,1.75,0
Hard,Outdoor,77,4.02,1.23,1
Hard,Outdoor,71,2.33,1.58,1
Hard,Outdoor,-197,1.19,4.52,1
Hard,Outdoor,-78,1.03,12.32,1
Hard,Outdoor,62,4.02,1.23,1
Hard,Outdoor,-34,1.71,2.1,1
Hard,Outdoor,-32,1.71,2.1,1
Hard,Outdoor,-64,1.52,2.49,0
Hard,Outdoor,37,1.36,3.07,1
Hard,Outdoor,-91,1.13,5.66,1
Hard,Outdoor,-84,1.7,2.11,1
Hard,Outdoor,29,2.59,1.48,0
Hard,Outdoor,58,3.34,1.32,1
Hard,Outdoor,88,2.81,1.42,0
Hard,Outdoor,13,2.61,1.48,0
Hard,Outdoor,72,7.98,1.07,0
Hard,Outdoor,19,2.17,1.67,0
Hard,Outdoor,-20,1.55,2.4,0
Hard,Outdoor,44,3.34,1.31,1
Hard,Outdoor,-27,1.42,2.8,1
Hard,Outdoor,-31,1.26,3.73,1
Hard,Outdoor,34,1.85,1.92,1
Hard,Outdoor,-57,1.38,2.97,1
Hard,Outdoor,-23,2.13,1.7,0
Hard,Outdoor,55,11.42,1.04,0
Hard,Outdoor,-52,1.48,2.6,1
Hard,Outdoor,18,1.99,1.79,0
Hard,Outdoor,-27,1.4,2.9,1
Hard,Outdoor,-89,1.18,4.68,0
Hard,Outdoor,1,1.97,1.8,1
Hard,Outdoor,38,2.47,1.53,0
Hard,Outdoor,-4,1.95,1.83,1
Hard,Outdoor,21,1.76,2.02,0
Hard,Outdoor,-34,1.82,1.95,1
Hard,Outdoor,-19,1.7,2.13,1
Hard,Outdoor,54,6.95,1.1,0
Hard,Outdoor,86,2.31,1.6,0
Hard,Outdoor,17,3.06,1.36,0
Hard,Outdoor,-32,1.33,3.31,1
Hard,Outdoor,-69,1.04,11.22,1
Hard,Outdoor,-7,1.7,2.14,1
Hard,Outdoor,13,5.15,1.16,0
Hard,Outdoor,-27,1.73,2.08,0
Hard,Outdoor,87,3.02,1.37,1
Hard,Outdoor,6,2.64,1.47,0
Hard,Outdoor,4,4.55,1.2,0
Hard,Outdoor,-29,1.68,2.16,1
Hard,Outdoor,82,7.11,1.09,0
Hard,Outdoor,2,4.94,1.17,0
Hard,Outdoor,4,3.46,1.31,0
Hard,Outdoor,14,3.18,1.35,1
Hard,Outdoor,23,2.3,1.6,0
Hard,Outdoor,707,4.93,1.17,0
Hard,Outdoor,214,2.24,1.62,0
Hard,Outdoor,20,2.52,1.51,0
Hard,Outdoor,-45,1.26,3.73,1
Hard,Outdoor,17,2.16,1.67,1
Hard,Outdoor,-1,2.3,1.6,0
Hard,Outdoor,-16,2.24,1.63,0
Hard,Outdoor,4,1.49,2.56,0
Hard,Outdoor,-611,1.18,4.61,0
Hard,Outdoor,-13,2.47,1.53,0
Hard,Outdoor,-439,1.26,3.71,1
Hard,Outdoor,-63,1.21,4.25,1
Hard,Outdoor,-3,3.44,1.3,0
Hard,Outdoor,-897,1.34,3.19,1
Hard,Outdoor,69,1.41,2.83,1
Hard,Outdoor,22,1.62,2.25,0
Hard,Outdoor,-23,1.23,4.08,1
Hard,Outdoor,-25,1.39,2.93,1
Hard,Outdoor,18,1.65,2.19,0
Hard,Outdoor,-3,1.39,2.94,1
Hard,Outdoor,-12,2.36,1.56,0
Hard,Outdoor,-96,1.78,1.99,1
Hard,Outdoor,-46,2.52,1.51,0
Hard,Outdoor,-71,1.32,3.3,1
Hard,Outdoor,-30,1.45,2.69,1
Hard,Outdoor,-40,1.22,4.13,0
Hard,Outdoor,68,2.56,1.49,0
Hard,Outdoor,23,2.32,1.59,1
Hard,Outdoor,-121,1.18,4.72,1
Hard,Outdoor,-7,1.65,2.21,1
Hard,Outdoor,-152,1.31,3.39,1
Hard,Outdoor,-76,1.21,4.22,1
Hard,Outdoor,33,6.39,1.11,0
Hard,Outdoor,-15,1.45,2.68,1
